movieId,userId,rating
10225,1528,6.0
10658,1529,5.0
10658,1530,10.0
18282,1531,8.0
1857,1532,1.0
9426,1533,6.0
9426,1534,7.0
9426,1535,10.0
11454,1536,10.0
15762,1537,7.0
15762,1538,7.0
15762,1539,8.0
235,1540,10.0
235,1541,8.0
16337,1542,7.0
34760,1543,9.0
793,1544,8.0
1554,1545,9.0
1554,1546,7.0
192,1547,6.0
192,1548,5.0
192,1549,6.0
192,1550,7.0
9671,1551,7.0
9671,1552,7.0
1890,1553,7.0
11038,1554,6.0
11873,1555,7.0
33278,1556,6.0
10945,1557,6.0
12278,1558,6.0
25438,1559,8.0
42023,1560,7.0
42023,1561,5.0
4978,1562,10.0
12715,1563,7.0
36677,1564,10.0
168,1565,1.0
10015,1566,6.0
10015,1567,7.0
10015,1568,7.0
48259,1569,8.0
10136,1570,7.0
8388,1571,7.0
8388,1572,8.0
792,1573,9.0
32060,1574,7.0
48686,1575,4.0
25155,1576,7.0
9710,1577,2.0
9710,1578,5.0
19345,1579,7.0
70199,1580,2.0
24081,1581,7.0
15677,1582,10.0
10019,1583,5.0
1825,1584,10.0
10072,1585,8.0
15143,1586,9.0
15143,1587,7.0
15143,1588,8.0
26939,1589,7.0
26939,1590,7.0
635,1591,7.0
941,1592,8.0
941,1593,9.0
941,1594,7.0
941,1595,10.0
765,1596,8.0
765,1597,6.0
765,1598,9.0
765,1599,8.0
378,1600,7.0
918,1601,5.0
918,1602,7.0
13446,1603,10.0
13446,1604,4.0
10587,1605,6.0
18410,1606,10.0
17421,1607,10.0
20287,1608,7.5
37818,1609,6.0
25678,1610,4.0
16288,1611,10.0
28368,1612,7.0
21309,1613,7.0
6917,1614,6.0
44201,1615,7.0
96,1616,7.0
96,1617,6.0
8989,1618,8.0
117,1619,10.0
117,1620,8.0
117,1621,6.0
32076,1622,6.0
106,1623,10.0
106,1624,10.0
106,1625,6.0
106,1626,7.0
106,1627,9.0
11584,1628,8.0
11584,1629,8.0
957,1630,7.0
2614,1631,8.0
2614,1632,7.0
600,1633,6.0
600,1634,9.0
600,1635,7.0
580,1636,4.0
580,1637,5.0
580,1638,4.0
5548,1639,8.0
5548,1640,9.0
5548,1641,9.0
5548,1642,6.0
5548,1643,10.0
11411,1644,10.0
11411,1645,1.0
11411,1646,5.0
708,1647,6.0
708,1648,8.0
708,1649,7.0
708,1650,10.0
708,1651,8.0
26477,1652,5.0
11649,1653,9.0
11649,1654,10.0
11649,1655,2.0
12919,1656,7.0
12919,1657,7.0
10083,1658,8.0
10083,1659,6.0
88,1660,7.0
88,1661,6.0
88,1662,7.0
88,1663,6.0
4918,1664,7.0
10652,1665,9.0
10652,1666,10.0
10998,1667,9.0
9003,1668,8.0
9064,1669,7.0
44801,1670,10.0
11879,1671,7.0
2493,1672,10.0
2493,1673,10.0
10937,1674,8.0
39929,1675,7.0
27764,1676,7.0
27764,1677,10.0
49815,1678,7.0
8852,1679,7.0
8852,1680,7.0
12623,1681,7.0
12476,1682,7.0
26263,1683,5.0
26156,1684,7.0
13703,1685,6.0
57738,1686,5.0
865,1687,7.0
746,1688,8.0
2609,1689,9.0
2609,1690,8.0
12154,1691,6.0
11896,1692,7.0
10673,1693,7.0
11548,1694,6.0
11548,1695,4.0
24828,1696,6.0
2039,1697,7.0
10780,1698,8.0
35841,1699,7.0
12626,1700,7.0
10110,1701,7.0
10110,1702,4.0
801,1703,7.0
801,1704,6.0
10117,1705,5.0
9717,1706,10.0
36573,1707,6.0
11690,1708,7.0
11690,1709,10.0
10675,1710,6.0
11832,1711,5.0
38617,1712,7.5
9748,1713,6.5
11825,1714,5.0
11825,1715,2.0
11825,1716,4.0
19382,1717,10.0
20443,1718,6.0
4011,1719,7.0
4011,1720,7.0
4011,1721,6.0
4011,1722,6.0
11082,1723,6.0
13965,1724,6.0
34604,1725,5.0
5241,1726,7.0
60041,1727,6.0
10127,1728,6.0
10127,1729,3.0
38560,1730,9.0
75889,1731,6.0
40095,1732,7.0
40095,1733,3.0
41959,1734,4.0
144,1735,7.0
144,1736,3.0
10281,1737,4.0
10281,1738,3.0
10281,1739,5.0
10281,1740,6.0
87710,1741,5.0
76401,1742,6.0
847,1743,7.0
847,1744,4.0
9396,1745,6.5
9396,1746,6.0
9396,1747,7.0
1370,1748,6.0
1370,1749,5.0
2280,1750,7.0
175,1751,6.5
175,1752,8.0
11851,1753,5.0
11851,1754,10.0
36724,1755,8.0
2617,1756,4.0
9604,1757,7.0
9604,1758,7.0
9604,1759,6.0
29095,1760,5.0
29095,1761,6.0
9602,1762,5.0
9602,1763,7.0
9602,1764,10.0
9602,1765,7.0
10651,1766,6.0
10651,1767,8.0
10651,1768,7.0
562,1769,10.0
562,1770,10.0
562,1771,8.0
562,1772,7.0
562,1773,10.0
562,1774,10.0
562,1775,7.0
623,1776,8.0
9013,1777,10.0
7520,1778,5.0
7520,1779,7.0
14441,1780,9.0
28176,1781,8.0
11967,1782,8.0
10131,1783,8.0
14285,1784,10.0
38950,1785,4.0
13554,1786,10.0
9540,1787,8.5
9540,1788,9.0
9540,1789,4.0
10130,1790,10.0
36778,1791,7.0
24679,1792,5.0
10868,1793,7.0
26515,1794,6.0
26515,1795,5.0
11357,1796,7.0
11357,1797,5.0
11357,1798,9.0
8337,1799,10.0
8337,1800,8.0
8337,1801,8.0
10585,1802,7.0
10585,1803,6.0
10585,1804,8.0
37211,1805,2.0
15785,1806,8.5
21362,1807,7.0
12144,1808,7.0
12233,1809,6.0
11285,1810,3.0
9647,1811,8.0
9647,1812,6.0
9647,1813,10.0
9647,1814,6.0
37136,1815,10.0
37136,1816,7.0
37136,1817,5.0
12120,1818,6.0
9493,1819,7.0
9493,1820,6.0
9493,1821,7.0
10141,1822,8.0
10141,1823,10.0
17006,1824,10.0
380,1825,10.0
15592,1826,6.0
10132,1827,10.0
3525,1828,7.0
31052,1829,9.0
1380,1830,10.0
32059,1831,3.0
32059,1832,10.0
59201,1833,7.0
1648,1834,7.0
1648,1835,7.0
119822,1836,10.0
63587,1837,10.0
14506,1838,10.0
39787,1839,7.0
11895,1840,3.0
14628,1841,10.0
4925,1842,10.0
2640,1843,6.0
10134,1844,1.0
10493,1845,8.0
10493,1846,6.0
9942,1847,7.0
9942,1848,9.0
9942,1849,10.0
2028,1850,10.0
2028,1851,5.0
47045,1852,6.0
10222,1853,8.0
2323,1854,9.0
2323,1855,6.0
2323,1856,6.0
2323,1857,9.0
8913,1858,6.5
8913,1859,6.0
8913,1860,6.0
12663,1861,1.0
25199,1862,6.0
41952,1863,5.0
10345,1864,7.0
32261,1865,6.0
291385,1866,5.0
2210,1867,2.0
27307,1868,10.0
10135,1869,7.0
89,1870,9.0
89,1871,7.0
89,1872,7.0
20006,1873,8.0
20006,1874,5.0
207,1875,9.0
207,1876,10.0
207,1877,7.0
20307,1878,6.5
20307,1879,6.0
7091,1880,7.0
172,1881,10.0
172,1882,7.0
172,1883,10.0
2978,1884,4.0
2978,1885,8.0
2978,1886,5.0
268,1887,8.0
268,1888,4.0
268,1889,10.0
268,1890,4.0
268,1891,7.0
268,1892,10.0
268,1893,8.0
268,1894,6.0
9354,1895,10.0
9354,1896,6.0
925,1897,6.0
10495,1898,5.0
10495,1899,2.0
8491,1900,8.0
942,1901,7.0
942,1902,8.0
709,1903,8.0
709,1904,6.0
709,1905,6.0
709,1906,10.0
709,1907,8.0
709,1908,7.0
38043,1909,8.0
639,1910,8.0
639,1911,8.0
10283,1912,5.0
10283,1913,4.0
10283,1914,6.0
1552,1915,9.0
9972,1916,6.0
9972,1917,6.0
2756,1918,9.0
2756,1919,8.0
10160,1920,5.0
10160,1921,6.0
10142,1922,8.0
65157,1923,6.0
1412,1924,1.0
18683,1925,7.0
4105,1926,8.0
4105,1927,5.0
4105,1928,8.0
4105,1929,7.0
32075,1930,9.0
53150,1931,10.0
32855,1932,6.0
505,1933,7.0
29185,1934,7.0
11092,1935,8.0
26953,1936,5.0
26953,1937,4.0
26953,1938,3.0
69828,1939,6.0
11562,1940,9.0
11361,1941,5.0
11361,1942,5.0
11361,1943,7.0
40353,1944,6.0
9494,1945,7.0
9356,1946,4.0
27461,1947,3.0
27418,1948,4.0
27418,1949,6.0
27418,1950,5.0
219986,1951,6.0
55492,1952,10.0
10705,1953,10.0
28774,1954,6.0
10860,1955,10.0
165,1956,8.0
165,1957,8.0
165,1958,8.0
165,1959,4.0
196,1960,7.0
196,1961,8.0
196,1962,7.0
196,1963,5.0
196,1964,4.0
11157,1965,9.0
9665,1966,10.0
9665,1967,9.0
183,1968,5.0
1779,1969,6.0
11352,1970,7.0
9618,1971,7.0
60778,1972,7.0
11060,1973,8.0
11060,1974,6.0
9362,1975,8.0
9362,1976,6.0
9362,1977,8.0
9362,1978,8.0
9362,1979,8.0
9362,1980,8.0
9362,1981,7.0
9362,1982,7.0
9362,1983,6.0
20481,1984,6.0
1669,1985,7.0
39062,1986,8.0
39062,1987,8.0
20815,1988,10.0
16094,1989,4.0
16096,1990,5.0
2565,1991,5.0
2565,1992,10.0
9491,1993,7.0
9491,1994,5.0
9491,1995,10.0
114,1996,8.0
114,1997,8.0
114,1998,7.0
114,1999,8.0
114,2000,10.0
20876,2001,9.0
20876,2002,7.0
52741,2003,10.0
32924,2004,5.0
7452,2005,9.0
41374,2006,6.0
86763,2007,6.0
95730,2008,6.0
14931,2009,6.0
20701,2010,6.0
23535,2011,7.0
1727,2012,6.0
1727,2013,10.0
10164,2014,10.0
6470,2015,4.0
27274,2016,6.0
861,2017,8.0
861,2018,8.0
861,2019,7.0
861,2020,10.0
11595,2021,5.0
11595,2022,5.0
11595,2023,6.0
8592,2024,7.0
8592,2025,8.0
928,2026,7.0
5549,2027,6.0
5549,2028,5.0
2119,2029,6.0
2119,2030,10.0
1573,2031,9.0
1573,2032,10.0
1573,2033,7.0
17009,2034,5.0
251,2035,9.0
251,2036,10.0
10729,2037,9.0
6488,2038,7.0
10168,2039,6.0
427910,2040,10.0
9086,2041,7.0
11856,2042,6.0
11856,2043,10.0
1551,2044,7.0
1551,2045,10.0
32669,2046,7.0
32669,2047,5.0
11587,2048,8.0
11587,2049,6.0
11587,2050,5.0
16384,2051,5.0
8428,2052,6.0
9556,2053,7.0
9556,2054,10.0
9556,2055,10.0
10166,2056,6.0
70351,2057,7.0
11309,2058,7.0
1662,2059,8.0
1662,2060,8.0
28761,2061,8.0
769,2062,9.0
769,2063,7.0
769,2064,7.0
31597,2065,6.5
9558,2066,8.0
9558,2067,8.0
9558,2068,6.0
2990,2069,6.5
31676,2070,7.0
31676,2071,10.0
10173,2072,5.0
10173,2073,10.0
379,2074,8.0
379,2075,7.0
12651,2076,6.5
2612,2077,7.0
26914,2078,10.0
19185,2079,7.0
9588,2080,8.0
9588,2081,7.0
38718,2082,7.0
38718,2083,6.0
14864,2084,8.0
14864,2085,5.0
3072,2086,8.0
2291,2087,10.0
11186,2088,6.0
11186,2089,8.0
46360,2090,5.0
771,2091,6.0
771,2092,10.0
771,2093,7.0
771,2094,9.0
11135,2095,6.0
1375,2096,1.0
1375,2097,6.0
581,2098,6.0
581,2099,7.0
169,2100,8.0
169,2101,5.0
169,2102,5.0
11630,2103,5.0
18129,2104,9.0
6723,2105,4.0
6723,2106,6.0
6723,2107,10.0
162,2108,8.0
162,2109,8.0
162,2110,7.0
25943,2111,7.0
11005,2112,5.0
10170,2113,6.0
9586,2114,3.0
951,2115,7.0
951,2116,7.0
951,2117,6.0
951,2118,4.0
242,2119,6.0
242,2120,7.0
9585,2121,7.0
28553,2122,7.0
28553,2123,10.0
12227,2124,7.0
39875,2125,5.0
2107,2126,7.0
2107,2127,8.0
18971,2128,4.0
274,2129,10.0
274,2130,8.0
274,2131,10.0
274,2132,8.0
11933,2133,6.0
10537,2134,9.0
10537,2135,5.0
10537,2136,8.0
71805,2137,7.0
71805,2138,6.0
11384,2139,4.0
11384,2140,6.0
9322,2141,9.0
9322,2142,7.0
10952,2143,6.0
12186,2144,10.0
10379,2145,7.0
30815,2146,5.0
31696,2147,5.0
31696,2148,1.0
16820,2149,6.0
21338,2150,10.0
2924,2151,4.0
9292,2152,5.0
9292,2153,6.0
1541,2154,7.0
1541,2155,7.0
23438,2156,9.0
1406,2157,7.0
8367,2158,7.0
8367,2159,7.0
10249,2160,8.0
10249,2161,8.0
10249,2162,10.0
10249,2163,7.0
37137,2164,6.0
37137,2165,4.0
280,2166,10.0
280,2167,9.0
280,2168,8.0
280,2169,10.0
280,2170,10.0
280,2171,7.0
650,2172,9.0
650,2173,10.0
1089,2174,7.0
1089,2175,8.0
1089,2176,7.0
25330,2177,7.0
41805,2178,1.0
11821,2179,6.0
13888,2180,7.0
9594,2181,4.0
11498,2182,9.0
11498,2183,9.0
13154,2184,5.0
13154,2185,8.0
11187,2186,5.0
11187,2187,7.0
52660,2188,10.0
11284,2189,8.0
177,2190,10.0
28455,2191,5.0
17474,2192,8.0
1496,2193,3.0
1496,2194,5.0
468,2195,8.0
12647,2196,6.0
8010,2197,1.0
13122,2198,6.0
45147,2199,4.0
1598,2200,8.0
1598,2201,7.0
2907,2202,6.0
2907,2203,7.0
10020,2204,8.0
10020,2205,8.0
1600,2206,5.0
4539,2207,6.0
4539,2208,9.0
51515,2209,7.0
174,2210,7.0
174,2211,10.0
879,2212,6.0
879,2213,10.0
879,2214,7.0
9319,2215,8.0
10337,2216,6.5
10337,2217,1.0
820,2218,9.0
820,2219,7.0
20289,2220,8.0
13697,2221,9.0
1633,2222,7.0
14603,2223,5.0
14603,2224,8.0
11087,2225,6.0
11087,2226,7.0
9278,2227,7.0
39479,2228,10.0
4823,2229,5.0
9096,2230,6.0
8872,2231,7.0
70026,2232,7.0
40082,2233,6.0
10163,2234,3.5
10163,2235,5.0
8293,2236,8.0
10377,2237,7.0
10377,2238,10.0
402,2239,9.0
402,2240,7.0
10404,2241,2.0
892,2242,4.0
12395,2243,6.0
15300,2244,8.0
15300,2245,10.0
11428,2246,4.0
61225,2247,2.0
20676,2248,8.0
23908,2249,7.0
339,2250,4.0
13006,2251,7.0
13006,2252,6.0
21128,2253,8.5
9264,2254,7.0
943,2255,7.0
943,2256,6.0
8077,2257,6.0
8077,2258,8.0
8077,2259,9.0
8077,2260,10.0
8077,2261,7.0
8077,2262,6.0
8077,2263,10.0
8077,2264,7.0
10406,2265,6.0
9065,2266,8.0
41796,2267,8.0
2005,2268,7.0
2005,2269,10.0
2005,2270,7.0
6279,2271,6.0
9869,2272,7.0
9869,2273,6.0
364,2274,5.0
364,2275,8.0
364,2276,6.0
11287,2277,7.0
14239,2278,6.0
14239,2279,5.0
9349,2280,6.0
11158,2281,7.0
11158,2282,5.0
10206,2283,5.0
9374,2284,7.0
26561,2285,9.0
33,2286,10.0
33,2287,10.0
33,2288,10.0
33,2289,10.0
33,2290,7.0
33,2291,7.0
88174,2292,6.0
19143,2293,10.0
9605,2294,6.0
41682,2295,7.0
13153,2296,6.0
75145,2297,8.0
10906,2298,5.0
2322,2299,7.0
28384,2300,8.0
11790,2301,6.0
11068,2302,6.0
9361,2303,9.0
9361,2304,7.0
9504,2305,7.0
9504,2306,10.0
9504,2307,8.0
10699,2308,10.0
10414,2309,8.0
18722,2310,10.0
9609,2311,8.0
1492,2312,7.0
293,2313,8.0
8845,2314,7.0
8845,2315,6.0
500,2316,10.0
500,2317,4.0
500,2318,6.0
10424,2319,6.0
10424,2320,9.0
10424,2321,6.0
10424,2322,8.0
10538,2323,6.0
10538,2324,3.0
6114,2325,8.0
6114,2326,9.0
6114,2327,3.0
6114,2328,7.0
26255,2329,7.0
1883,2330,7.0
772,2331,9.0
772,2332,10.0
772,2333,7.0
812,2334,9.0
812,2335,7.0
812,2336,8.0
619,2337,8.0
11012,2338,8.0
11012,2339,6.0
881,2340,7.0
881,2341,7.0
881,2342,10.0
881,2343,10.0
10437,2344,8.0
10437,2345,7.0
10437,2346,10.0
41768,2347,10.0
12772,2348,7.0
9475,2349,6.0
10435,2350,7.0
10410,2351,7.0
11811,2352,5.0
18009,2353,5.0
7305,2354,6.0
25389,2355,5.0
6878,2356,7.0
1049,2357,8.0
1644,2358,7.0
137,2359,7.0
137,2360,9.0
137,2361,6.0
26333,2362,7.0
766,2363,7.0
766,2364,9.0
766,2365,7.0
766,2366,7.0
766,2367,3.0
9367,2368,10.0
37094,2369,5.5
24736,2370,6.0
24736,2371,8.0
15613,2372,5.0
10498,2373,2.0
10498,2374,6.0
34723,2375,8.0
33408,2376,10.0
4478,2377,7.0
67595,2378,10.0
41667,2379,6.0
10349,2380,5.0
11566,2381,8.0
10423,2382,8.0
11971,2383,10.0
47945,2384,3.0
39283,2385,10.0
867,2386,5.0
9350,2387,8.0
9350,2388,6.0
9350,2389,4.0
49956,2390,6.0
12121,2391,6.0
4916,2392,5.0
9300,2393,5.0
9300,2394,7.0
329,2395,8.5
329,2396,8.0
329,2397,9.0
329,2398,10.0
329,2399,10.0
329,2400,8.0
329,2401,10.0
329,2402,8.0
329,2403,8.0
9593,2404,6.0
12139,2405,4.0
858,2406,5.0
858,2407,6.0
15765,2408,5.0
37233,2409,9.0
37233,2410,9.0
13203,2411,4.0
9386,2412,7.0
9386,2413,7.0
1634,2414,7.0
1634,2415,1.0
10439,2416,4.0
10439,2417,7.0
10439,2418,4.0
10439,2419,5.0
10439,2420,7.0
10439,2421,10.0
10439,2422,6.0
9612,2423,7.0
9612,2424,7.0
9612,2425,10.0
10442,2426,6.0
5503,2427,8.0
14291,2428,8.0
10285,2429,4.0
10285,2430,5.0
10285,2431,6.0
11236,2432,9.0
71940,2433,10.0
10502,2434,7.0
10657,2435,6.0
10657,2436,6.0
10657,2437,3.0
27804,2438,7.0
12088,2439,5.0
319,2440,9.0
319,2441,8.5
319,2442,6.0
319,2443,6.0
319,2444,9.0
319,2445,2.0
12661,2446,10.0
13064,2447,10.0
11074,2448,6.0
9571,2449,9.0
9571,2450,7.0
9571,2451,8.0
9571,2452,3.0
2246,2453,6.0
695,2454,3.0
9739,2455,6.0
9739,2456,6.0
10655,2457,10.0
10655,2458,6.0
31911,2459,6.0
9479,2460,6.0
9479,2461,7.0
11982,2462,2.0
5550,2463,4.0
5550,2464,4.0
1245,2465,7.0
1245,2466,8.0
713,2467,6.0
713,2468,9.0
713,2469,7.0
10057,2470,8.0
10057,2471,1.0
10057,2472,6.0
2758,2473,6.0
788,2474,7.0
9559,2475,8.0
12664,2476,7.0
23210,2477,4.0
35588,2478,6.0
424,2479,8.0
9944,2480,6.0
1587,2481,7.0
1587,2482,3.0
1587,2483,10.0
9800,2484,9.0
9800,2485,7.0
9800,2486,8.0
9800,2487,10.0
9800,2488,7.0
14919,2489,8.0
11520,2490,7.0
11520,2491,8.0
10445,2492,8.0
11969,2493,8.0
11969,2494,10.0
11969,2495,7.0
7984,2496,10.0
7984,2497,6.0
7984,2498,9.0
24767,2499,7.0
3049,2500,8.0
3049,2501,9.0
21450,2502,7.0
21450,2503,4.0
9624,2504,4.0
39349,2505,4.0
10694,2506,10.0
26337,2507,7.0
12519,2508,10.0
712,2509,7.0
6472,2510,6.0
22317,2511,6.0
22317,2512,7.0
19092,2513,6.0
11164,2514,6.0
11067,2515,1.0
11067,2516,8.0
28032,2517,2.0
10427,2518,8.0
10427,2519,9.0
43643,2520,7.0
11853,2521,2.0
11853,2522,5.0
24405,2523,9.0
16297,2524,10.0
9495,2525,9.5
9495,2526,9.0
9359,2527,7.0
15969,2528,5.0
306,2529,5.0
306,2530,5.0
888,2531,9.0
11310,2532,7.0
1637,2533,8.0
1637,2534,6.0
1637,2535,7.0
8587,2536,10.0
8587,2537,7.0
12160,2538,10.0
178,2539,5.0
8850,2540,6.0
8850,2541,8.0
13,2542,10.0
13,2543,10.0
24795,2544,7.0
36955,2545,5.0
36955,2546,7.0
16771,2547,5.0
854,2548,7.0
854,2549,8.0
9331,2550,7.0
9331,2551,7.0
13595,2552,5.0
13595,2553,6.0
11231,2554,7.0
11231,2555,6.0
11231,2556,3.0
2124,2557,4.0
17745,2558,4.0
241,2559,6.0
241,2560,7.0
11546,2561,1.0
11546,2562,1.0
8986,2563,6.0
37345,2564,6.0
8831,2565,6.0
278,2566,9.0
278,2567,10.0
278,2568,6.0
278,2569,10.0
278,2570,10.0
278,2571,3.0
278,2572,8.0
9057,2573,5.0
522,2574,9.0
9058,2575,6.0
2636,2576,4.0
2636,2577,6.0
2636,2578,5.0
20726,2579,7.0
680,2580,9.0
680,2581,10.0
680,2582,7.0
680,2583,10.0
680,2584,6.0
2292,2585,9.0
2292,2586,10.0
2292,2587,5.0
25557,2588,5.0
65158,2589,6.0
2164,2590,7.0
2164,2591,10.0
2164,2592,8.0
3036,2593,8.0
3036,2594,7.0
3036,2595,4.0
3036,2596,6.0
628,2597,7.0
11395,2598,7.0
1024,2599,9.0
1024,2600,7.0
10510,2601,6.0
101,2602,10.0
193,2603,9.0
193,2604,1.0
193,2605,6.0
193,2606,6.0
6280,2607,6.0
15477,2608,4.0
23719,2609,9.0
23719,2610,5.0
4954,2611,5.0
4954,2612,6.0
41595,2613,10.0
8467,2614,8.0
8467,2615,6.0
13701,2616,7.0
9587,2617,6.0
4476,2618,7.0
11593,2619,9.0
11667,2620,4.0
10714,2621,8.0
10714,2622,7.0
11318,2623,8.0
11318,2624,7.0
49980,2625,8.0
9059,2626,6.0
8438,2627,6.0
76,2628,7.0
8011,2629,3.0
2654,2630,7.0
11017,2631,10.0
12106,2632,6.0
12106,2633,6.0
9066,2634,8.0
14819,2635,6.0
27303,2636,6.0
40490,2637,8.0
6950,2638,8.0
6950,2639,7.0
11929,2640,10.0
11929,2641,9.0
11929,2642,8.0
20156,2643,10.0
20156,2644,3.0
11008,2645,8.0
41841,2646,7.0
9737,2647,5.0
9737,2648,10.0
9737,2649,10.0
9067,2650,5.0
22625,2651,8.0
1909,2652,8.0
1909,2653,7.0
1909,2654,7.0
11780,2655,8.0
11780,2656,7.0
11780,2657,6.0
2064,2658,7.0
2064,2659,7.0
2064,2660,7.0
2064,2661,8.0
2064,2662,7.0
10634,2663,10.0
36278,2664,1.0
36141,2665,6.0
397,2666,10.0
8963,2667,9.0
8963,2668,9.0
8963,2669,6.0
10612,2670,8.0
902,2671,3.0
1572,2672,9.0
1572,2673,8.0
1572,2674,7.0
197,2675,10.0
197,2676,10.0
197,2677,10.0
197,2678,6.0
8839,2679,6.0
8839,2680,7.0
9886,2681,4.0
9886,2682,5.0
688,2683,8.0
688,2684,7.0
10329,2685,6.0
10329,2686,5.0
10149,2687,5.0
414,2688,5.0
414,2689,4.0
414,2690,6.0
10530,2691,7.0
10530,2692,6.0
10530,2693,6.0
19286,2694,7.0
19286,2695,3.0
568,2696,6.0
568,2697,7.0
9482,2698,5.0
9482,2699,6.0
6520,2700,7.0
6520,2701,6.0
6520,2702,2.0
6520,2703,1.0
9348,2704,7.0
9348,2705,8.0
9348,2706,5.0
3512,2707,6.0
3512,2708,7.0
3512,2709,5.0
9603,2710,9.0
9603,2711,7.0
9073,2712,4.0
1642,2713,6.0
27281,2714,6.0
9804,2715,8.0
9804,2716,8.0
9804,2717,1.0
9598,2718,1.0
9598,2719,10.0
18402,2720,7.0
9271,2721,8.0
9909,2722,7.0
9909,2723,7.0
37108,2724,4.0
9312,2725,10.0
9312,2726,5.0
30765,2727,5.0
8068,2728,9.0
8068,2729,6.0
11980,2730,10.0
30718,2731,7.0
9090,2732,8.0
20649,2733,7.0
20649,2734,10.0
20649,2735,5.0
10428,2736,8.0
10428,2737,7.0
629,2738,8.0
629,2739,10.0
629,2740,6.0
629,2741,9.0
629,2742,6.0
629,2743,8.0
629,2744,8.0
13531,2745,9.0
221917,2746,7.0
17015,2747,8.0
26441,2748,7.0
8512,2749,7.5
10987,2750,4.0
10987,2751,4.0
11443,2752,7.0
11443,2753,6.0
11443,2754,8.0
9691,2755,5.0
9691,2756,4.0
577,2757,6.0
11863,2758,1.0
10533,2759,5.0
8012,2760,10.0
8012,2761,1.0
2293,2762,8.0
2293,2763,4.0
48781,2764,5.0
9263,2765,5.0
1710,2766,6.0
451,2767,6.0
451,2768,8.0
11448,2769,7.0
12665,2770,8.0
11859,2771,6.0
9089,2772,4.0
9273,2773,5.0
9273,2774,3.0
710,2775,8.0
710,2776,7.0
710,2777,10.0
710,2778,10.0
710,2779,2.0
524,2780,8.0
11517,2781,4.0
862,2782,8.0
862,2783,9.0
862,2784,10.0
862,2785,7.0
949,2786,10.0
949,2787,8.0
949,2788,6.0
949,2789,9.0
949,2790,8.0
8844,2791,7.0
8844,2792,7.0
15674,2793,6.0
10858,2794,10.0
1408,2795,7.0
1408,2796,5.0
1408,2797,7.0
12110,2798,7.0
12110,2799,7.0
12110,2800,6.0
45325,2801,7.0
45325,2802,3.0
31174,2803,4.0
63,2804,8.0
63,2805,6.0
63,2806,9.0
687,2807,9.0
687,2808,9.0
2054,2809,7.0
2054,2810,8.0
17182,2811,6.0
755,2812,10.0
755,2813,9.0
755,2814,6.0
755,2815,5.0
36929,2816,6.0
9102,2817,6.0
40154,2818,7.0
11062,2819,6.0
11062,2820,7.0
11062,2821,10.0
9614,2822,7.0
9614,2823,10.0
10874,2824,8.0
13685,2825,10.0
43566,2826,6.0
9095,2827,2.0
2045,2828,5.0
11000,2829,7.0
25059,2830,5.0
2320,2831,7.0
1592,2832,7.0
10543,2833,7.0
10539,2834,7.0
3065,2835,1.0
10990,2836,5.0
10990,2837,1.0
8866,2838,6.0
46063,2839,5.0
922,2840,6.0
664,2841,7.0
954,2842,4.0
954,2843,6.0
954,2844,6.0
954,2845,8.0
954,2846,10.0
954,2847,8.0
954,2848,7.0
10535,2849,5.0
10547,2850,5.0
8840,2851,7.0
9826,2852,7.0
9826,2853,5.0
9802,2854,8.0
9802,2855,6.0
9802,2856,6.0
9894,2857,7.0
9268,2858,5.0
10545,2859,8.0
10545,2860,7.0
26748,2861,7.0
602,2862,7.0
602,2863,10.0
602,2864,8.0
602,2865,7.0
9294,2866,3.0
10684,2867,6.0
9304,2868,7.0
18550,2869,7.0
10779,2870,7.0
10779,2871,6.0
627,2872,7.0
1645,2873,7.0
1645,2874,7.0
11543,2875,6.0
12123,2876,5.0
12123,2877,6.0
3573,2878,8.0
3573,2879,5.0
3573,2880,6.0
10830,2881,8.0
10830,2882,9.0
10061,2883,6.0
10061,2884,5.0
7095,2885,5.0
11238,2886,6.0
36344,2887,7.0
9431,2888,5.0
9566,2889,5.0
10478,2890,7.0
10478,2891,8.0
10478,2892,10.0
9306,2893,5.0
9306,2894,3.0
12606,2895,8.0
12559,2896,5.0
10723,2897,4.0
10723,2898,8.0
18203,2899,7.0
9333,2900,7.0
9401,2901,6.0
9303,2902,9.0
9303,2903,6.0
10680,2904,6.0
9591,2905,8.0
6346,2906,5.0
10586,2907,7.0
10586,2908,9.0
10586,2909,7.0
11412,2910,7.0
27845,2911,10.0
25147,2912,9.0
819,2913,7.0
819,2914,8.0
200383,2915,6.0
9611,2916,5.0
10280,2917,8.0
454,2918,8.0
454,2919,1.0
454,2920,7.0
145,2921,7.0
409,2922,7.0
25189,2923,6.0
2300,2924,7.0
2300,2925,8.0
2300,2926,6.0
9279,2927,9.0
9279,2928,6.0
7863,2929,10.0
199,2930,7.0
199,2931,6.0
199,2932,8.0
199,2933,6.0
11674,2934,6.0
11674,2935,6.0
11674,2936,6.0
11674,2937,4.0
12498,2938,6.0
11228,2939,5.0
9390,2940,8.0
75,2941,6.0
75,2942,7.0
26949,2943,7.0
4232,2944,10.0
4232,2945,8.0
4233,2946,8.0
4233,2947,5.0
4233,2948,6.0
18451,2949,8.0
8818,2950,6.0
10549,2951,9.0
2928,2952,9.0
2928,2953,1.0
11015,2954,7.0
11015,2955,5.0
9622,2956,7.0
56830,2957,4.0
38153,2958,5.0
